loan_id,grade,purpose,state,loan_amount,interest_rate,default_flag,pred_default_probability,risk_band
103647,E,medical,NC,17415.0,0.188,1,0.7990335438912112,High
103648,A,debt_consolidation,TX,3837.0,0.0696,0,0.17624921599437046,Low
103649,B,debt_consolidation,FL,13146.0,0.05,1,0.19320049427707991,Low
103650,B,small_business,IL,20073.0,0.1073,0,0.49212827983902413,Medium
103651,C,small_business,NY,20009.0,0.0583,0,0.1804621137358559,Low
103652,D,small_business,TX,28422.0,0.1544,1,0.8343986878924459,High
103653,C,home_improvement,CA,34555.0,0.134,1,0.7369690449773347,High
103654,C,debt_consolidation,FL,31612.0,0.0768,1,0.6267360394255186,High
103655,C,debt_consolidation,NY,26232.0,0.0721,0,0.2715023865693733,Low
103656,C,debt_consolidation,NC,16661.0,0.0966,0,0.6352942758867521,High
103657,D,home_improvement,WA,12392.0,0.1677,1,0.7342996535373749,High
103658,A,education,CA,18161.0,0.0805,1,0.5645509132060229,Medium
103659,A,small_business,GA,23270.0,0.05,0,0.2435823307512817,Low
103660,D,debt_consolidation,IL,25397.0,0.1265,1,0.7892698687874689,High
103661,C,home_improvement,TX,23608.0,0.0591,1,0.45816336363559146,Medium
103662,B,education,FL,16909.0,0.0964,0,0.4914809996041491,Medium
103663,C,medical,WA,25082.0,0.104,0,0.5731740524167842,Medium
103664,D,home_improvement,WA,29348.0,0.1355,1,0.8118679857249266,High
103665,A,home_improvement,IL,25921.0,0.0901,1,0.5223222445916986,Medium
103666,C,home_improvement,FL,17712.0,0.0988,0,0.4681286807641315,Medium
103667,A,medical,WA,10495.0,0.1016,1,0.425061631591935,Medium
103668,E,medical,NC,10282.0,0.1059,1,0.2685662048953509,Low
103669,C,medical,TX,11869.0,0.1149,1,0.48053671706754353,Medium
103670,D,small_business,FL,20314.0,0.1303,0,0.539118346191269,Medium
103671,D,home_improvement,GA,22678.0,0.1497,1,0.8758557510208639,High
103672,D,medical,IL,5269.0,0.1251,1,0.5227364441381531,Medium
103673,B,education,TX,13464.0,0.0972,1,0.5479866468230516,Medium
103674,B,home_improvement,TX,20190.0,0.05,0,0.10950644296866678,Low
103675,E,education,WA,9903.0,0.1559,1,0.4905623785229671,Medium
103676,E,medical,FL,21905.0,0.168,1,0.7773284877490149,High
103677,E,home_improvement,GA,15233.0,0.1659,1,0.6147517045726344,High
103678,F,small_business,CA,11489.0,0.2146,1,0.809146153056203,High
103679,C,home_improvement,IL,18479.0,0.0976,0,0.5923809644533755,Medium
103680,C,home_improvement,IL,21531.0,0.0685,0,0.5427525196516266,Medium
103681,D,home_improvement,FL,10363.0,0.1058,1,0.3828054511761028,Medium
103682,A,medical,FL,15816.0,0.0761,0,0.17897634905709425,Low
103683,D,debt_consolidation,NY,22209.0,0.145,0,0.7011704172159314,High
103684,D,home_improvement,GA,11141.0,0.1209,1,0.5400361567738889,Medium
103685,C,small_business,NY,3080.0,0.0793,0,0.2517984296355949,Low
103686,C,home_improvement,FL,4171.0,0.1223,0,0.4346873574444745,Medium
103687,D,medical,GA,14238.0,0.0963,1,0.5608102372530609,Medium
103688,E,home_improvement,WA,6134.0,0.1298,1,0.5463466927549171,Medium
103689,B,education,CA,14871.0,0.0562,1,0.277735413392709,Low
103690,B,home_improvement,CA,32984.0,0.0569,0,0.38192942385961853,Medium
103691,D,small_business,IL,5593.0,0.0836,1,0.41866307904074745,Medium
103692,D,small_business,WA,15457.0,0.1337,1,0.8942717713851912,High
103693,D,medical,FL,37191.0,0.1049,1,0.694814815361515,High
103694,C,education,NC,21673.0,0.0841,0,0.30612822909607756,Medium
103695,A,education,GA,14690.0,0.1171,1,0.42814283579405016,Medium
103696,C,debt_consolidation,FL,16588.0,0.141,1,0.6610502654671401,High
103697,E,medical,TX,21864.0,0.2018,1,0.8109264491865494,High
103698,C,debt_consolidation,CA,33262.0,0.0736,1,0.6891785249346485,High
103699,C,education,CA,13222.0,0.0722,1,0.33707464526694236,Medium
103700,B,education,IL,11182.0,0.0897,0,0.3816376954734021,Medium
103701,C,medical,NY,5591.0,0.05,0,0.11301718812652362,Low
103702,C,home_improvement,TX,18928.0,0.0945,1,0.5506041050269008,Medium
103703,D,education,CA,5349.0,0.1452,1,0.6852461206166701,High
103704,C,home_improvement,FL,13826.0,0.1118,1,0.48966617169155735,Medium
103705,C,small_business,IL,9822.0,0.0775,1,0.4164775548339327,Medium
103706,C,small_business,CA,27667.0,0.0899,1,0.6908305418500469,High
103707,E,home_improvement,FL,13424.0,0.1709,1,0.7311664512379542,High
103708,B,home_improvement,FL,21572.0,0.05,0,0.13806093088340055,Low
103709,A,education,CA,3563.0,0.05,0,0.1274498290055159,Low
103710,C,medical,GA,19184.0,0.0573,0,0.37827982769998886,Medium
103711,F,medical,TX,7172.0,0.1425,1,0.5139680250836957,Medium
103712,D,education,TX,14169.0,0.1302,1,0.6375029000379866,High
103713,C,medical,TX,37901.0,0.078,1,0.8327900547394409,High
103714,C,medical,FL,26390.0,0.1021,1,0.49619121402891847,Medium
103715,B,home_improvement,WA,16844.0,0.05,0,0.2217703133113758,Low
103716,F,small_business,NY,46790.0,0.1645,1,0.891961342300917,High
103717,C,debt_consolidation,GA,9763.0,0.1097,0,0.4794079051708945,Medium
103718,D,home_improvement,NY,28487.0,0.1417,1,0.5912794187237079,Medium
103719,D,education,TX,4206.0,0.1617,1,0.5872049680226499,Medium
103720,D,home_improvement,WA,15805.0,0.1174,1,0.6214312676264138,High
103721,B,education,GA,5870.0,0.0613,0,0.18615665909282533,Low
103722,B,education,WA,20315.0,0.0648,1,0.6858620386480292,High
103723,A,home_improvement,IL,18504.0,0.0913,0,0.4915419262696269,Medium
103724,F,education,GA,15231.0,0.1379,0,0.3893724067976716,Medium
103725,D,small_business,GA,27829.0,0.0767,1,0.2655122111014411,Low
103726,C,education,NY,12896.0,0.1076,1,0.827003391546833,High
103727,E,medical,WA,20942.0,0.1467,1,0.6465443539418747,High
103728,B,debt_consolidation,CA,25385.0,0.054,1,0.4776093304760936,Medium
103729,A,medical,CA,4651.0,0.1131,1,0.31346364481577516,Medium
103730,B,education,FL,11264.0,0.05,0,0.10185219121864783,Low
103731,E,debt_consolidation,WA,18485.0,0.1735,1,0.7212546403072903,High
103732,B,debt_consolidation,IL,23671.0,0.0577,1,0.20384567295929865,Low
103733,A,education,TX,30791.0,0.088,1,0.963151711501287,High
103734,B,medical,WA,16057.0,0.0755,1,0.43179552286035533,Medium
103735,C,medical,IL,15152.0,0.14,1,0.7462209412413379,High
103736,C,small_business,GA,10147.0,0.0786,0,0.2509449726763201,Low
103737,B,small_business,IL,20970.0,0.1468,1,0.9287291000452575,High
103738,D,medical,GA,15326.0,0.1879,1,0.8161096475432674,High
103739,F,small_business,NY,15534.0,0.1442,0,0.4088619533077829,Medium
103740,B,medical,CA,17155.0,0.05,0,0.4091632943897042,Medium
103741,E,home_improvement,IL,22965.0,0.1545,0,0.623645949635583,High
103742,D,small_business,NC,12926.0,0.1115,1,0.5108902578521322,Medium
103743,E,home_improvement,CA,11051.0,0.1477,1,0.5126541977402411,Medium
103744,A,education,NC,21886.0,0.075,1,0.3672095506892697,Medium
103745,D,home_improvement,GA,1000.0,0.0893,0,0.1527657621474121,Low
103746,C,debt_consolidation,CA,12567.0,0.1254,1,0.5887406469832086,Medium
103747,A,education,IL,7638.0,0.0653,0,0.4215004654256724,Medium
103748,D,debt_consolidation,NY,28829.0,0.1388,1,0.7403366041962994,High
103749,B,education,WA,14032.0,0.1124,1,0.5401481938092946,Medium
103750,D,small_business,GA,12954.0,0.0886,1,0.4677146983075447,Medium
103751,C,medical,NY,17562.0,0.0895,0,0.3647784398515001,Medium
103752,C,home_improvement,FL,12642.0,0.1083,0,0.43121630128691235,Medium
103753,A,home_improvement,CA,14376.0,0.05,0,0.17617244332201465,Low
103754,E,debt_consolidation,CA,18874.0,0.1031,0,0.36022422537814247,Medium
103755,B,education,GA,14202.0,0.0532,0,0.25042445663855456,Low
103756,D,home_improvement,NY,14137.0,0.1547,1,0.6659836575872119,High
103757,D,debt_consolidation,NC,8909.0,0.1063,1,0.5209448403280276,Medium
103758,A,debt_consolidation,IL,7616.0,0.1113,0,0.3967407924000968,Medium
103759,C,small_business,FL,18546.0,0.1055,1,0.5748413697816813,Medium
103760,F,medical,NC,20759.0,0.2101,1,0.9594811316001729,High
103761,E,home_improvement,CA,5147.0,0.1808,0,0.5725739197357648,Medium
103762,B,education,GA,24839.0,0.1429,0,0.8112788191404017,High
103763,B,home_improvement,CA,24876.0,0.0796,0,0.381260662616408,Medium
103764,B,education,NC,26772.0,0.1366,0,0.7192922368757183,High
103765,D,debt_consolidation,IL,20699.0,0.1405,1,0.8417242983594957,High
103766,B,medical,FL,23734.0,0.0527,0,0.3014591646478637,Medium
103767,A,debt_consolidation,WA,37665.0,0.114,0,0.5737993674811124,Medium
103768,C,debt_consolidation,GA,15286.0,0.1283,1,0.6831431248174733,High
103769,F,small_business,NY,8589.0,0.192,0,0.4810589773616758,Medium
103770,B,small_business,CA,4193.0,0.0766,1,0.3080345683476211,Medium
103771,D,medical,NC,33801.0,0.1067,0,0.6101481736143612,High
103772,B,medical,IL,33919.0,0.0942,1,0.5275004001212263,Medium
103773,C,home_improvement,NY,9679.0,0.1015,0,0.3420596775626051,Medium
103774,C,small_business,NC,11454.0,0.0929,0,0.45427799782083506,Medium
103775,E,debt_consolidation,CA,15084.0,0.1563,1,0.6111408338915231,High
103776,D,medical,GA,29018.0,0.0752,1,0.32921315414124147,Medium
103777,A,education,CA,6414.0,0.05,1,0.2525067848239481,Low
103778,C,small_business,WA,1000.0,0.0619,1,0.09574160723334191,Low
103779,A,education,CA,37508.0,0.0776,0,0.3870377943364389,Medium
103780,B,home_improvement,TX,20811.0,0.0953,0,0.3330826786949755,Medium
103781,F,debt_consolidation,NY,22090.0,0.1815,0,0.6958863214718352,High
103782,C,education,TX,16154.0,0.1094,0,0.48132832000433595,Medium
103783,E,medical,CA,22192.0,0.1327,1,0.6418635135791461,High
103784,A,small_business,WA,4372.0,0.1018,0,0.34617073226072703,Medium
103785,E,education,GA,10432.0,0.1523,0,0.519455444350897,Medium
103786,E,home_improvement,NY,18946.0,0.1488,1,0.6375462851788966,High
103787,D,debt_consolidation,WA,1000.0,0.1103,0,0.2573090232323507,Low
103788,A,education,NY,15277.0,0.069,0,0.2364447976406483,Low
103789,E,home_improvement,TX,14723.0,0.1481,1,0.6532143182481275,High
103790,E,debt_consolidation,GA,15276.0,0.1127,1,0.444583645976979,Medium
103791,B,medical,IL,13040.0,0.05,0,0.13627337430497447,Low
103792,E,debt_consolidation,CA,9037.0,0.1545,0,0.5722449280166927,Medium
103793,E,debt_consolidation,WA,1602.0,0.1221,0,0.1681678241906893,Low
103794,B,small_business,FL,19303.0,0.0669,0,0.45491811910249375,Medium
103795,C,debt_consolidation,CA,15299.0,0.1188,1,0.6401188632177155,High
103796,B,small_business,TX,5622.0,0.103,1,0.39255260152414073,Medium
103797,C,medical,NY,18563.0,0.05,0,0.2781416580389097,Low
103798,E,debt_consolidation,CA,15345.0,0.1214,1,0.4873334107766491,Medium
103799,E,education,WA,13851.0,0.1525,1,0.5415553581508017,Medium
103800,B,debt_consolidation,TX,1000.0,0.05,0,0.0366338038545597,Low
103801,C,small_business,TX,24145.0,0.0846,0,0.5354507569237306,Medium
103802,C,debt_consolidation,TX,6903.0,0.1385,0,0.5983198890931224,Medium
103803,C,medical,WA,18569.0,0.1369,1,0.6856074183509747,High
103804,D,debt_consolidation,IL,10726.0,0.1247,1,0.5103643136059948,Medium
103805,D,education,GA,14501.0,0.098,0,0.46551908379907814,Medium
103806,B,medical,FL,28371.0,0.0714,0,0.32436860486336305,Medium
103807,B,debt_consolidation,WA,22785.0,0.0653,0,0.3027548757892515,Medium
103808,E,debt_consolidation,FL,28170.0,0.1028,0,0.35109263701471927,Medium
103809,B,medical,IL,20973.0,0.0677,1,0.35769838054288694,Medium
103810,C,medical,NC,21565.0,0.0593,1,0.29596382932435045,Low
103811,F,home_improvement,IL,1970.0,0.1584,0,0.552520876103672,Medium
103812,E,small_business,FL,15142.0,0.1065,0,0.3217640531760837,Medium
103813,D,small_business,GA,15976.0,0.0952,0,0.5219897707620502,Medium
103814,B,small_business,WA,29013.0,0.0792,1,0.6419251365300944,High
103815,C,small_business,NC,13444.0,0.1272,1,0.620305900677212,High
103816,D,education,WA,20384.0,0.1463,0,0.5867454111117654,Medium
103817,C,home_improvement,WA,20032.0,0.107,0,0.6302099114617575,High
103818,A,debt_consolidation,IL,28419.0,0.089,1,0.6363411212653899,High
103819,C,debt_consolidation,GA,16796.0,0.0777,0,0.3324043729674454,Medium
103820,C,debt_consolidation,NY,25450.0,0.1095,1,0.7326369650050378,High
103821,F,home_improvement,IL,2656.0,0.1959,1,0.4842420141794085,Medium
103822,D,debt_consolidation,NC,3474.0,0.1377,1,0.3797644949804566,Medium
103823,A,education,TX,1000.0,0.05,0,0.10335525651364272,Low
103824,B,home_improvement,FL,25074.0,0.0846,0,0.30238792792121555,Medium
103825,C,home_improvement,CA,24063.0,0.0519,0,0.24662783433609262,Low
103826,C,medical,IL,26071.0,0.096,1,0.9465804962807841,High
103827,A,medical,NY,11904.0,0.05,0,0.1052698954698107,Low
103828,E,debt_consolidation,IL,12928.0,0.1648,0,0.6210329398378253,High
103829,E,education,TX,16911.0,0.1138,1,0.563230599556901,Medium
103830,E,small_business,GA,30993.0,0.1598,1,0.8301749796407459,High
103831,C,education,NC,33244.0,0.1071,1,0.6702761683456687,High
103832,D,education,IL,25144.0,0.062,0,0.2598636670225255,Low
103833,D,education,IL,20979.0,0.1614,1,0.7073210927437622,High
103834,C,home_improvement,FL,30018.0,0.1803,1,0.9925672508439642,High
103835,A,small_business,NY,15697.0,0.0758,0,0.2991634706569512,Low
103836,B,debt_consolidation,FL,14482.0,0.1453,1,0.691482039341259,High
103837,B,home_improvement,FL,16839.0,0.1014,1,0.3306600488736639,Medium
103838,E,small_business,GA,9192.0,0.1704,1,0.6002560331177972,High
103839,D,small_business,WA,16425.0,0.097,0,0.622917953886495,High
103840,F,small_business,NY,7943.0,0.2284,0,0.8737058196800965,High
103841,C,small_business,IL,27225.0,0.0569,0,0.2934004510866424,Low
103842,A,debt_consolidation,NC,22893.0,0.1349,1,0.7924321374640209,High
103843,C,medical,FL,30866.0,0.1056,1,0.6576571022335729,High
103844,A,small_business,GA,3336.0,0.0722,0,0.23988672082827944,Low
103845,E,debt_consolidation,FL,35115.0,0.1409,1,0.850457332517012,High
103846,B,home_improvement,TX,3848.0,0.1069,0,0.21782239985483973,Low
103847,B,medical,TX,7215.0,0.05,0,0.12118550296129375,Low
103848,C,small_business,NY,12413.0,0.1131,1,0.5523921760037377,Medium
103849,D,education,IL,29769.0,0.1598,1,0.9094958431892889,High
103850,C,small_business,NC,20030.0,0.1125,1,0.8967848505894106,High
103851,A,education,FL,15806.0,0.05,1,0.34334557141383387,Medium
103852,D,home_improvement,NY,10866.0,0.1088,1,0.4532144934734218,Medium
103853,A,home_improvement,WA,5617.0,0.0645,0,0.1385064462424613,Low
103854,C,home_improvement,NY,28194.0,0.0837,0,0.45035815578540217,Medium
103855,C,education,FL,25188.0,0.089,0,0.5635313343918715,Medium
103856,B,small_business,TX,30172.0,0.0565,0,0.4307048140135508,Medium
103857,C,medical,NY,21571.0,0.05,0,0.19947334707363867,Low
103858,A,medical,CA,1000.0,0.064,1,0.11990314178953243,Low
103859,B,home_improvement,IL,6799.0,0.092,0,0.17364577732198652,Low
103860,C,education,FL,22184.0,0.11,0,0.6778529644704606,High
103861,B,small_business,TX,14673.0,0.0883,0,0.6696870684059247,High
103862,A,medical,GA,12970.0,0.1171,1,0.5036570782923868,Medium
103863,D,small_business,TX,8071.0,0.1161,1,0.39632710002850924,Medium
103864,D,small_business,WA,26528.0,0.0991,0,0.751924601347563,High
103865,E,home_improvement,CA,22106.0,0.1607,1,0.6745934719727895,High
103866,E,small_business,CA,22511.0,0.1402,1,0.642527818140011,High
103867,C,small_business,CA,12298.0,0.0538,0,0.23032812396331398,Low
103868,C,small_business,IL,19587.0,0.081,1,0.432530605770299,Medium
103869,C,debt_consolidation,TX,5960.0,0.1691,0,0.6403411330005749,High
103870,D,debt_consolidation,NY,16832.0,0.1593,1,0.7400642482801547,High
103871,C,debt_consolidation,IL,1000.0,0.1369,1,0.44827065683068806,Medium
103872,F,home_improvement,WA,3887.0,0.1841,0,0.5946242008974431,Medium
103873,C,debt_consolidation,GA,15099.0,0.092,1,0.565300081225033,Medium
103874,B,medical,FL,39376.0,0.084,0,0.34934409219181456,Medium
103875,D,education,CA,1793.0,0.082,0,0.25905529116498166,Low
103876,B,debt_consolidation,NC,6808.0,0.1015,0,0.4788598469203069,Medium
103877,E,home_improvement,GA,19951.0,0.1711,1,0.7181217291541961,High
103878,B,debt_consolidation,GA,33925.0,0.0565,0,0.4337585516890973,Medium
103879,D,debt_consolidation,NC,19820.0,0.1332,0,0.5987887640615983,Medium
103880,C,debt_consolidation,WA,24319.0,0.0967,0,0.2953104706913108,Low
103881,A,small_business,NC,14962.0,0.135,1,0.7932376803645457,High
103882,D,education,IL,13404.0,0.0988,1,0.5741609256729628,Medium
103883,B,small_business,IL,18740.0,0.0786,0,0.35463069387697177,Medium
103884,C,small_business,IL,12075.0,0.0648,0,0.34736355055906976,Medium
103885,A,debt_consolidation,IL,24518.0,0.05,1,0.20394731509406264,Low
103886,D,education,FL,3544.0,0.1005,0,0.2367171970593834,Low
103887,E,medical,NY,26010.0,0.1514,1,0.46636827026147193,Medium
103888,B,education,GA,18354.0,0.05,0,0.39056673007528986,Medium
103889,D,home_improvement,NY,16068.0,0.0775,1,0.5053406232808723,Medium
103890,E,small_business,NC,3213.0,0.1374,1,0.5512420631997631,Medium
103891,A,medical,WA,9182.0,0.05,0,0.0773883876587093,Low
103892,F,medical,NC,28788.0,0.1805,1,0.9458025837164118,High
103893,A,debt_consolidation,WA,16123.0,0.0758,0,0.4631982179906898,Medium
103894,E,medical,IL,20506.0,0.1465,1,0.5332398982718268,Medium
103895,C,debt_consolidation,NY,10084.0,0.1121,0,0.5177729495160788,Medium
103896,F,small_business,WA,17739.0,0.2289,1,0.9137198698770864,High
103897,B,small_business,IL,5651.0,0.1021,1,0.32860030929097256,Medium
103898,C,education,FL,18899.0,0.0971,0,0.5512526746968951,Medium
103899,E,medical,CA,21336.0,0.1605,1,0.7593079231317924,High
103900,D,education,CA,20886.0,0.1417,0,0.5915874554081338,Medium
103901,C,education,TX,9868.0,0.1,0,0.45164444358877603,Medium
103902,D,medical,WA,14922.0,0.1158,1,0.5824476327081021,Medium
103903,D,education,NC,22835.0,0.1079,1,0.6388284809097399,High
103904,A,small_business,NC,16097.0,0.0787,1,0.3880848639488867,Medium
103905,A,home_improvement,IL,15414.0,0.05,0,0.234859355166806,Low
103906,B,medical,GA,35131.0,0.0932,1,0.7527588467477034,High
103907,B,debt_consolidation,CA,9441.0,0.1053,0,0.20584515792196312,Low
103908,E,home_improvement,NC,27724.0,0.1187,1,0.5991381430214899,Medium
103909,C,home_improvement,NC,7608.0,0.1163,1,0.37126639528805433,Medium
103910,C,home_improvement,FL,23893.0,0.1321,1,0.7938170541949308,High
103911,A,home_improvement,CA,24373.0,0.1207,1,0.5453433158053351,Medium
103912,E,debt_consolidation,WA,13407.0,0.1706,1,0.7075259190252425,High
103913,A,medical,CA,7043.0,0.0537,1,0.1845721198979002,Low
103914,A,home_improvement,WA,1000.0,0.0849,0,0.10256878828412264,Low
103915,D,home_improvement,NY,12464.0,0.1305,1,0.4900787018538272,Medium
103916,B,small_business,IL,22736.0,0.0941,0,0.3074897303983706,Medium
103917,D,education,NC,8301.0,0.1655,1,0.8205408969080973,High
103918,B,debt_consolidation,TX,18873.0,0.1041,1,0.41209940673565587,Medium
103919,D,medical,CA,4712.0,0.1538,0,0.496787641723636,Medium
103920,A,education,IL,15895.0,0.05,0,0.31785073765401467,Medium
103921,B,small_business,WA,7677.0,0.0618,0,0.11151803261508177,Low
103922,C,debt_consolidation,NY,17298.0,0.1002,0,0.6051294920972641,High
103923,C,small_business,TX,13490.0,0.1138,1,0.6778757506243315,High
103924,D,debt_consolidation,WA,7287.0,0.0713,0,0.18156803330059224,Low
103925,B,small_business,WA,12070.0,0.0707,0,0.3498918814706964,Medium
103926,D,medical,NC,9593.0,0.0682,1,0.22932469045469916,Low
103927,B,medical,GA,6175.0,0.1077,1,0.39995855773271505,Medium
103928,D,home_improvement,WA,27745.0,0.1333,0,0.7025005851904621,High
103929,E,education,CA,14758.0,0.1524,1,0.688953589510373,High
103930,A,debt_consolidation,NY,1000.0,0.0578,0,0.059159935539804476,Low
103931,A,education,WA,12390.0,0.1115,0,0.5726334262915025,Medium
103932,D,debt_consolidation,FL,26232.0,0.108,0,0.5326601405476141,Medium
103933,E,home_improvement,CA,11148.0,0.1579,0,0.5510319341656895,Medium
103934,D,medical,IL,31480.0,0.0601,1,0.3578366551560793,Medium
103935,C,medical,GA,10290.0,0.0846,1,0.5193024241771836,Medium
103936,D,home_improvement,WA,22531.0,0.1138,1,0.6564162922670326,High
103937,B,home_improvement,NC,27330.0,0.0678,1,0.38275316547611965,Medium
103938,F,medical,TX,22052.0,0.1708,1,0.8695435663229316,High
103939,E,debt_consolidation,NC,5630.0,0.1713,0,0.5109844619404474,Medium
103940,E,debt_consolidation,IL,9518.0,0.222,1,0.8117453627388411,High
103941,E,home_improvement,NY,28531.0,0.1695,1,0.7495431144863268,High
103942,E,debt_consolidation,GA,10758.0,0.1372,0,0.6340117950757684,High
103943,A,debt_consolidation,CA,26781.0,0.05,1,0.3067907876063592,Medium
103944,E,debt_consolidation,CA,14127.0,0.152,0,0.7569968203460363,High
103945,B,education,WA,19273.0,0.0887,0,0.31604184642070526,Medium
103946,B,debt_consolidation,WA,5525.0,0.0904,0,0.36024575250213764,Medium
103947,C,debt_consolidation,CA,12526.0,0.0619,0,0.22419687906094274,Low
103948,B,small_business,NC,10122.0,0.05,0,0.08900238737859863,Low
103949,C,medical,GA,20030.0,0.0855,0,0.41254575025034457,Medium
103950,C,medical,GA,18839.0,0.0765,0,0.18951595388419776,Low
103951,B,small_business,FL,22164.0,0.0667,0,0.20184004853143117,Low
103952,B,small_business,NC,13585.0,0.0962,1,0.5275972686781375,Medium
103953,B,medical,TX,9628.0,0.0663,1,0.41279415289548954,Medium
103954,D,education,GA,19645.0,0.1533,1,0.5743834386045122,Medium
103955,C,home_improvement,GA,8734.0,0.1102,1,0.41667714832925923,Medium
103956,D,home_improvement,IL,27706.0,0.0959,0,0.6847957561124642,High
103957,D,medical,NY,16969.0,0.103,1,0.43234354381384593,Medium
103958,D,education,FL,15065.0,0.077,1,0.44916239846351985,Medium
103959,B,education,CA,22160.0,0.05,0,0.1408344017332758,Low
103960,C,small_business,CA,17313.0,0.1755,1,0.7458433375504409,High
103961,C,debt_consolidation,NY,3078.0,0.1591,0,0.6799761240022802,High
103962,A,small_business,CA,8447.0,0.05,0,0.21750197378996194,Low
103963,E,debt_consolidation,WA,27519.0,0.1118,1,0.6769019556392356,High
103964,A,education,WA,18755.0,0.0558,1,0.2645748665806292,Low
103965,F,debt_consolidation,GA,2866.0,0.1615,1,0.49951854107012217,Medium
103966,A,debt_consolidation,NY,21169.0,0.05,0,0.24969681334263208,Low
103967,D,medical,GA,12967.0,0.0914,1,0.47403806793566394,Medium
103968,B,medical,NY,10130.0,0.0887,0,0.22047218495204557,Low
103969,E,home_improvement,IL,7696.0,0.1328,0,0.48138633068805664,Medium
103970,D,medical,GA,26999.0,0.1162,1,0.7814767560456144,High
103971,A,small_business,NY,1000.0,0.06,0,0.09403523655144101,Low
103972,A,small_business,CA,10462.0,0.05,0,0.2374742459415345,Low
103973,C,small_business,GA,19081.0,0.1096,0,0.5094505224217372,Medium
103974,B,home_improvement,NY,32205.0,0.0922,1,0.6203155079996856,High
103975,A,medical,TX,22985.0,0.05,0,0.12932625419080732,Low
103976,F,debt_consolidation,WA,10386.0,0.1945,0,0.8366927179427749,High
103977,C,home_improvement,IL,31764.0,0.0904,1,0.9623715721288724,High
103978,A,education,CA,5804.0,0.0573,0,0.2486839664969962,Low
103979,C,debt_consolidation,NC,20388.0,0.0739,1,0.5930558639499255,Medium
103980,B,medical,IL,22390.0,0.0598,0,0.14532413385986834,Low
103981,D,medical,NY,10070.0,0.1029,0,0.3015440008942886,Medium
103982,A,home_improvement,CA,24278.0,0.08,1,0.6150087658809823,High
103983,C,debt_consolidation,WA,13375.0,0.0952,1,0.2792170283378993,Low
103984,B,debt_consolidation,GA,24256.0,0.0696,1,0.45320683416302054,Medium
103985,F,small_business,WA,1444.0,0.1319,0,0.16922737473408472,Low
103986,A,medical,WA,21015.0,0.088,0,0.2337673836823863,Low
103987,D,medical,NC,14291.0,0.1315,0,0.6260891597028072,High
103988,C,debt_consolidation,IL,28347.0,0.0961,1,0.5736409105686636,Medium
103989,D,medical,TX,17604.0,0.1338,0,0.5375405926437238,Medium
103990,B,debt_consolidation,TX,29243.0,0.1057,1,0.5900243519011885,Medium
103991,E,home_improvement,FL,22569.0,0.1813,1,0.7300906260548411,High
103992,F,education,WA,16852.0,0.1888,0,0.7634082801635728,High
103993,B,medical,CA,25089.0,0.1093,0,0.3563977542653516,Medium
103994,B,debt_consolidation,NY,25147.0,0.05,0,0.13818357148792837,Low
103995,F,medical,FL,22247.0,0.1466,1,0.6879244188258113,High
103996,C,debt_consolidation,IL,1000.0,0.1033,0,0.3021313582048584,Medium
103997,D,debt_consolidation,TX,9157.0,0.1667,1,0.5964088841542119,Medium
103998,E,small_business,CA,30457.0,0.1512,1,0.7450984246395811,High
103999,B,small_business,NC,6696.0,0.1244,0,0.46226690519559266,Medium
104000,B,home_improvement,CA,25942.0,0.1061,0,0.5121813809519903,Medium
104001,C,small_business,CA,24358.0,0.1017,0,0.6415849647917476,High
104002,C,debt_consolidation,TX,11468.0,0.1261,0,0.6354605074756499,High
104003,C,medical,NY,1000.0,0.1125,0,0.24261943838007008,Low
104004,D,medical,TX,12880.0,0.1549,1,0.7035937376414402,High
104005,C,debt_consolidation,GA,36702.0,0.1119,0,0.6190639656868081,High
104006,D,small_business,TX,10231.0,0.1193,0,0.5890663161732582,Medium
104007,A,medical,TX,10852.0,0.0675,1,0.37342440706130203,Medium
104008,C,medical,CA,9022.0,0.0911,0,0.2720234839433802,Low
104009,A,small_business,WA,28933.0,0.05,0,0.21515862928503782,Low
104010,A,small_business,NC,15814.0,0.05,0,0.1285113058139223,Low
104011,B,medical,TX,12367.0,0.05,0,0.16066721382819008,Low
104012,E,education,IL,30721.0,0.1542,0,0.7186279813441991,High
104013,C,debt_consolidation,NY,23215.0,0.0728,0,0.30742315481388743,Medium
104014,B,small_business,IL,9726.0,0.058,1,0.2551356745935705,Low
104015,D,home_improvement,WA,6988.0,0.0919,1,0.28420042035199267,Low
104016,D,medical,NY,28424.0,0.1023,0,0.3417463334972737,Medium
104017,C,small_business,IL,18151.0,0.1055,0,0.5050081285263838,Medium
104018,B,education,CA,4058.0,0.0573,0,0.06712847691165905,Low
104019,B,medical,FL,1952.0,0.0732,0,0.13777988416079423,Low
104020,B,debt_consolidation,NC,7956.0,0.1195,0,0.5540228405319042,Medium
104021,C,education,NC,6845.0,0.1103,1,0.34528244836042726,Medium
104022,B,medical,CA,1000.0,0.0629,0,0.08806789854331079,Low
104023,D,debt_consolidation,CA,8104.0,0.1195,1,0.41466819645545316,Medium
104024,E,debt_consolidation,GA,9728.0,0.1247,0,0.2888263438685794,Low
104025,B,debt_consolidation,TX,13836.0,0.0988,1,0.4439981985170693,Medium
104026,B,home_improvement,WA,33236.0,0.0872,0,0.4316022804578188,Medium
