loan_id,issue_date,age,annual_income,loan_amount,term_months,employment_length_years,credit_score,grade,purpose,state,home_ownership,inquiries_last_6m,delinquencies_last_2y,revolving_utilization,dti_ratio,interest_rate,default_flag
104366,2023-05-30,59,61140.0,14511.0,36,13.0,696.0,C,home_improvement,CA,RENT,1,2,0.6152,0.9,0.0974,0
104367,2023-02-28,28,76499.0,20911.0,36,13.0,596.0,A,home_improvement,FL,MORTGAGE,2,1,0.5068,0.9,0.1007,1
104368,2022-10-31,27,42759.0,43463.0,60,13.0,581.0,D,education,WA,OWN,2,2,0.1458,0.9,0.1546,1
104369,2023-03-11,63,82427.0,19747.0,36,7.0,781.0,C,medical,NY,OWN,1,0,0.99,0.9,0.05,1
104370,2022-11-20,45,76326.0,17391.0,36,9.0,532.0,B,home_improvement,WA,RENT,1,1,0.01,0.9,0.1286,0
104371,2022-03-03,46,58795.0,9118.0,36,2.0,702.0,D,education,GA,MORTGAGE,2,0,0.4162,0.9,0.1274,0
104372,2022-02-08,28,,31754.0,36,0.0,676.0,C,medical,WA,MORTGAGE,2,0,0.5125,0.9,0.1089,0
104373,2023-04-06,31,79020.0,7568.0,60,3.0,700.0,B,home_improvement,IL,RENT,0,0,0.3723,0.9,0.0879,1
104374,2022-10-14,58,56509.0,21844.0,36,9.0,622.0,C,education,IL,MORTGAGE,2,2,0.6793,0.9,0.1148,1
104375,2023-07-09,34,71137.0,13738.0,60,6.0,711.0,D,debt_consolidation,NC,RENT,0,0,0.6112,0.9,0.1266,1
104376,2022-03-15,47,44833.0,16296.0,36,9.0,702.0,C,education,GA,RENT,1,0,0.537,0.9,0.0974,0
104377,2023-08-19,35,145372.0,5185.0,60,7.0,850.0,E,debt_consolidation,CA,RENT,2,1,0.4943,0.3908,0.1027,1
104378,2023-06-09,33,106774.0,30088.0,36,8.0,698.0,B,medical,GA,RENT,2,1,0.6161,0.9,0.0566,1
104379,2023-08-28,28,83193.0,15500.0,36,15.0,771.0,C,medical,TX,RENT,3,0,0.4668,0.9,0.0757,0
104380,2023-07-25,63,110163.0,7064.0,60,10.0,600.0,E,education,GA,OWN,3,0,0.2064,0.6465,0.2045,1
104381,2022-02-08,64,18000.0,29274.0,60,15.0,751.0,C,education,NY,RENT,5,0,0.7022,0.9,0.0842,1
104382,2022-04-30,26,18000.0,13463.0,36,15.0,704.0,F,education,WA,MORTGAGE,2,1,0.8587,0.9,0.1716,1
104383,2022-05-10,37,63021.0,21011.0,36,9.0,706.0,D,education,WA,RENT,0,2,0.5256,0.9,0.1194,0
104384,2022-03-25,46,33643.0,25573.0,36,15.0,707.0,C,education,NY,MORTGAGE,1,1,0.5297,0.9,0.0908,1
104385,2023-06-16,38,67902.0,22266.0,60,3.0,792.0,C,medical,NC,MORTGAGE,4,1,0.5016,0.9,0.0773,0
104386,2023-12-09,54,81170.0,1000.0,36,8.0,705.0,C,education,IL,OWN,3,1,0.2452,0.1413,0.103,0
104387,2023-08-24,32,102612.0,24258.0,60,1.0,643.0,A,small_business,FL,RENT,4,1,0.4001,0.9,0.0963,0
104388,2022-11-25,23,40852.0,17094.0,36,1.0,653.0,C,home_improvement,FL,MORTGAGE,1,1,0.6681,0.9,0.0989,1
104389,2023-10-25,36,86989.0,15039.0,60,2.0,739.0,B,education,NY,RENT,1,0,0.5598,0.9,0.0697,0
104390,2023-06-23,48,75432.0,17018.0,36,2.0,717.0,D,debt_consolidation,CA,RENT,2,0,0.8524,0.9,0.1116,1
104391,2023-05-28,29,85425.0,3510.0,36,6.0,598.0,D,debt_consolidation,NC,MORTGAGE,2,0,0.6586,0.4069,0.1604,0
104392,2022-06-16,58,59407.0,19730.0,60,11.0,721.0,E,debt_consolidation,GA,MORTGAGE,2,1,0.4279,0.9,0.1532,1
104393,2023-08-09,21,116494.0,5720.0,36,15.0,625.0,A,medical,GA,RENT,2,0,0.6443,0.5884,0.0815,0
104394,2022-04-29,24,71895.0,15427.0,60,15.0,716.0,C,debt_consolidation,NC,MORTGAGE,0,1,0.4702,0.9,0.1214,1
104395,2023-02-22,44,128225.0,19406.0,36,2.0,642.0,C,home_improvement,IL,MORTGAGE,0,1,0.1805,0.9,0.1016,0
104396,2022-08-14,44,51288.0,27666.0,36,6.0,673.0,C,home_improvement,NC,MORTGAGE,2,0,0.7191,0.9,0.0962,0
104397,2023-05-31,34,97285.0,10623.0,60,6.0,657.0,A,home_improvement,NC,MORTGAGE,3,0,0.6115,0.9,0.0902,0
104398,2023-06-30,32,73210.0,31064.0,36,1.0,781.0,C,debt_consolidation,TX,MORTGAGE,2,0,0.99,0.9,0.0682,1
104399,2023-03-01,24,65168.0,26522.0,36,0.0,714.0,D,home_improvement,FL,OWN,1,0,0.4029,0.9,0.1026,1
104400,2023-01-22,51,93969.0,14135.0,36,5.0,766.0,B,home_improvement,CA,MORTGAGE,3,0,0.657,0.9,0.0601,0
104401,2022-01-01,38,66025.0,8021.0,36,13.0,850.0,D,small_business,WA,MORTGAGE,2,0,0.3622,0.9,0.058,1
104402,2023-09-02,26,18000.0,5006.0,60,6.0,693.0,B,medical,CA,RENT,1,0,0.3369,0.9,0.0835,0
104403,2023-05-13,39,18000.0,20446.0,36,6.0,780.0,C,home_improvement,GA,MORTGAGE,1,1,0.9766,0.9,0.0548,1
104404,2022-01-08,64,113173.0,11364.0,36,15.0,648.0,E,debt_consolidation,GA,OWN,0,0,0.0978,0.8717,0.1555,1
104405,2023-01-22,33,111908.0,28794.0,36,6.0,765.0,A,medical,FL,RENT,4,0,0.5024,0.9,0.05,1
104406,2023-02-06,62,131620.0,11884.0,36,10.0,642.0,B,home_improvement,WA,MORTGAGE,0,0,0.8576,0.9,0.1017,1
104407,2022-01-18,32,74474.0,9894.0,60,15.0,689.0,E,small_business,NC,MORTGAGE,1,0,0.2003,0.9,0.1485,0
104408,2022-11-08,29,36221.0,20103.0,60,1.0,722.0,B,home_improvement,GA,RENT,3,0,0.407,0.9,0.0865,0
104409,2022-02-20,32,62412.0,11826.0,36,8.0,732.0,C,education,FL,MORTGAGE,4,0,0.6903,0.9,0.0766,1
104410,2022-04-29,35,75343.0,18077.0,36,5.0,614.0,C,debt_consolidation,NC,MORTGAGE,1,0,0.2681,0.9,0.1116,0
104411,2023-09-07,26,44789.0,26874.0,36,1.0,638.0,D,education,CA,MORTGAGE,2,0,0.5744,0.9,0.1265,0
104412,2022-09-18,48,124457.0,19055.0,60,0.0,727.0,C,small_business,TX,RENT,1,0,0.3504,0.9,0.097,1
104413,2022-04-02,36,142185.0,19089.0,36,10.0,668.0,C,small_business,NY,RENT,0,1,0.7762,0.9,0.0807,1
104414,2022-12-25,54,89348.0,19846.0,36,10.0,606.0,E,education,NY,RENT,0,0,0.7691,0.9,0.1798,1
104415,2023-01-24,43,74674.0,2762.0,36,8.0,686.0,C,medical,WA,RENT,2,0,0.4126,0.5007,0.0964,1
104416,2022-10-09,41,36151.0,21527.0,60,10.0,683.0,C,small_business,GA,RENT,1,1,0.01,0.9,0.1143,1
104417,2022-03-23,42,121393.0,19439.0,36,11.0,701.0,F,medical,CA,MORTGAGE,1,0,0.6117,0.9,0.17,0
104418,2023-10-26,28,77289.0,26036.0,36,0.0,722.0,A,small_business,NY,MORTGAGE,2,0,0.7131,0.9,0.05,0
104419,2022-02-19,53,66325.0,23452.0,60,0.0,718.0,E,medical,GA,OWN,2,1,0.6134,0.9,0.1416,1
104420,2022-09-28,25,89435.0,16182.0,60,5.0,644.0,E,education,IL,OWN,2,0,0.5879,0.9,0.176,0
104421,2023-05-01,54,57429.0,27292.0,36,9.0,665.0,F,home_improvement,NY,OWN,0,1,0.5613,0.9,0.1762,1
104422,2023-10-01,66,79406.0,15366.0,60,14.0,746.0,A,small_business,FL,RENT,2,0,0.44,0.9,0.0679,0
104423,2023-05-25,56,31726.0,20224.0,36,15.0,657.0,C,debt_consolidation,IL,RENT,4,0,0.3552,0.9,0.0965,0
104424,2023-03-03,41,107613.0,15200.0,36,13.0,666.0,D,debt_consolidation,IL,RENT,1,0,0.5151,0.9,0.1181,1
104425,2022-11-19,35,71868.0,22156.0,36,4.0,600.0,B,small_business,GA,MORTGAGE,1,0,0.4591,0.9,0.1103,0
104426,2023-08-20,61,109764.0,14612.0,60,9.0,688.0,C,home_improvement,NC,OWN,0,1,0.6428,0.9,0.0996,1
104427,2022-12-04,32,68966.0,32828.0,60,1.0,711.0,B,debt_consolidation,GA,RENT,1,0,0.3341,0.9,0.081,0
104428,2023-03-08,43,70914.0,36156.0,36,7.0,571.0,A,small_business,CA,MORTGAGE,2,0,0.4179,0.9,0.1118,1
104429,2022-11-09,56,38630.0,25865.0,36,1.0,626.0,E,small_business,FL,MORTGAGE,1,1,0.5196,0.9,0.1711,0
104430,2023-07-23,63,97793.0,31872.0,60,15.0,605.0,F,small_business,FL,RENT,0,0,0.3503,0.9,0.2314,1
104431,2022-02-05,63,48725.0,4147.0,36,7.0,737.0,A,medical,WA,MORTGAGE,2,0,0.2233,0.6063,0.05,1
104432,2022-06-08,25,60407.0,5208.0,36,11.0,575.0,A,education,NC,RENT,0,0,0.63,0.7604,0.099,1
104433,2023-09-08,62,75031.0,15106.0,60,1.0,685.0,C,debt_consolidation,FL,RENT,1,2,0.2397,0.9,0.1112,1
104434,2022-03-10,26,78637.0,18371.0,36,15.0,733.0,A,debt_consolidation,NY,OWN,0,1,0.5381,0.9,0.05,1
104435,2023-03-19,47,23817.0,16216.0,36,8.0,701.0,C,home_improvement,NC,RENT,2,0,0.6072,0.9,0.0866,1
104436,2023-03-25,63,68076.0,3221.0,36,1.0,664.0,D,education,WA,RENT,0,2,0.7848,0.5645,0.1131,0
104437,2022-04-10,51,98857.0,28364.0,36,5.0,711.0,C,small_business,FL,MORTGAGE,1,0,0.9617,0.9,0.1076,1
104438,2022-07-08,64,63650.0,37388.0,36,3.0,752.0,D,medical,NC,MORTGAGE,0,0,0.7639,0.9,0.0812,1
104439,2022-08-10,36,68258.0,29529.0,60,1.0,684.0,A,education,NY,MORTGAGE,1,1,0.3589,0.9,0.073,1
104440,2022-12-07,35,79872.0,27770.0,60,0.0,556.0,B,education,TX,MORTGAGE,2,0,0.4407,0.9,0.1406,0
104441,2023-01-27,36,71221.0,20035.0,36,11.0,759.0,D,debt_consolidation,CA,RENT,2,1,0.5606,0.9,0.095,0
104442,2022-06-26,37,44085.0,10413.0,60,13.0,714.0,A,medical,CA,RENT,2,1,0.4877,0.9,0.0801,0
104443,2022-08-21,52,,18653.0,36,10.0,688.0,B,education,GA,MORTGAGE,3,0,0.5308,0.9,0.0926,1
104444,2023-04-13,41,104822.0,36950.0,60,11.0,571.0,C,debt_consolidation,CA,RENT,2,4,0.7492,0.9,0.1515,1
104445,2023-10-11,54,43465.0,14832.0,36,0.0,672.0,B,debt_consolidation,GA,OWN,2,0,0.5256,0.9,0.0782,0
104446,2023-06-14,40,63766.0,13905.0,36,2.0,637.0,C,home_improvement,CA,RENT,0,0,0.6825,0.9,0.1253,1
104447,2023-10-26,35,33551.0,27966.0,36,0.0,617.0,D,education,TX,MORTGAGE,1,0,0.2733,0.9,0.1327,1
104448,2023-01-03,29,103241.0,28563.0,36,15.0,682.0,B,home_improvement,NY,OWN,1,1,0.5955,0.9,0.0888,0
104449,2022-01-25,46,72229.0,10369.0,60,11.0,658.0,C,small_business,TX,RENT,0,0,0.1643,0.9,0.1271,1
104450,2022-09-24,62,49494.0,15647.0,36,15.0,662.0,A,home_improvement,TX,MORTGAGE,0,1,0.7226,0.9,0.0672,1
104451,2023-12-30,60,77768.0,13483.0,36,14.0,734.0,D,small_business,NC,MORTGAGE,0,0,0.4614,0.9,0.0792,1
104452,2023-03-22,32,38892.0,18627.0,36,3.0,705.0,B,education,FL,MORTGAGE,3,1,0.2223,0.9,0.0732,0
104453,2022-07-21,42,43995.0,27933.0,36,8.0,660.0,E,debt_consolidation,FL,MORTGAGE,2,0,0.4425,0.9,0.1708,0
104454,2023-09-09,53,31196.0,10764.0,36,10.0,653.0,A,home_improvement,GA,RENT,2,0,0.5931,0.9,0.0822,1
104455,2022-10-05,49,42997.0,27807.0,36,11.0,663.0,D,medical,NC,OWN,1,0,0.2502,0.9,0.1288,1
104456,2022-08-08,24,115720.0,18915.0,36,10.0,675.0,D,debt_consolidation,NY,MORTGAGE,0,0,0.3222,0.9,0.1226,1
104457,2022-01-03,48,53006.0,38936.0,60,7.0,725.0,D,small_business,FL,RENT,3,1,0.4188,0.9,0.1292,1
104458,2022-04-08,22,88987.0,20869.0,36,0.0,627.0,D,home_improvement,FL,MORTGAGE,4,0,0.6647,0.9,0.1515,1
104459,2022-11-13,26,49911.0,17128.0,36,15.0,778.0,B,debt_consolidation,NY,RENT,2,0,0.0954,0.9,0.05,0
104460,2023-02-23,51,97786.0,23172.0,36,11.0,725.0,C,small_business,TX,MORTGAGE,0,1,0.5897,0.9,0.0768,0
104461,2022-05-09,25,44218.0,14966.0,60,13.0,526.0,C,debt_consolidation,NC,RENT,0,0,0.4471,0.9,0.1734,1
104462,2022-11-16,36,76177.0,1843.0,60,3.0,695.0,B,home_improvement,WA,MORTGAGE,2,1,0.7123,0.4875,0.0939,0
104463,2022-10-23,48,76586.0,15835.0,36,1.0,752.0,C,debt_consolidation,WA,RENT,3,1,0.5782,0.9,0.0652,0
104464,2023-02-01,51,144834.0,15693.0,36,14.0,713.0,D,debt_consolidation,NY,MORTGAGE,2,2,0.7698,0.9,0.1093,1
104465,2023-10-20,41,93913.0,3669.0,36,12.0,665.0,C,medical,WA,OWN,1,0,0.5801,0.4443,0.1073,0
104466,2022-11-30,25,57213.0,17343.0,36,13.0,686.0,F,education,TX,OWN,3,0,0.2556,0.9,0.1564,1
104467,2023-06-04,57,95551.0,1000.0,60,7.0,701.0,D,home_improvement,CA,MORTGAGE,2,2,0.5837,0.1491,0.1078,0
104468,2023-03-20,64,139145.0,14871.0,60,14.0,736.0,C,home_improvement,NC,RENT,2,0,0.5963,0.8483,0.1032,0
104469,2023-09-03,61,26111.0,20192.0,36,3.0,605.0,C,education,TX,OWN,1,0,0.3581,0.9,0.1197,0
104470,2023-11-27,55,49726.0,18873.0,60,12.0,654.0,C,education,GA,RENT,1,1,0.3882,0.9,0.1456,1
104471,2023-08-03,39,67893.0,14300.0,60,7.0,788.0,C,home_improvement,NY,RENT,1,1,0.015,0.9,0.0833,0
104472,2022-06-07,61,62487.0,17230.0,60,2.0,692.0,B,debt_consolidation,WA,OWN,1,0,0.6428,0.9,0.0753,0
104473,2022-07-08,43,65017.0,10943.0,60,11.0,782.0,C,small_business,IL,RENT,1,1,0.4669,0.9,0.0692,1
104474,2022-06-27,27,35873.0,18097.0,36,5.0,850.0,D,small_business,WA,RENT,0,0,0.3803,0.9,0.0524,0
104475,2023-07-06,60,117119.0,18523.0,60,2.0,660.0,B,education,NC,MORTGAGE,1,0,0.2927,0.9,0.1015,0
104476,2023-12-30,35,32322.0,9898.0,36,11.0,618.0,B,small_business,FL,MORTGAGE,3,0,0.3944,0.9,0.1011,1
104477,2022-02-11,64,68994.0,20409.0,36,,674.0,B,education,GA,RENT,0,0,0.581,0.9,0.0693,1
104478,2023-12-16,37,106375.0,20353.0,36,5.0,756.0,C,debt_consolidation,NY,MORTGAGE,1,0,0.5293,0.9,0.0711,0
104479,2023-04-11,60,74094.0,16504.0,60,15.0,764.0,B,debt_consolidation,NC,MORTGAGE,0,0,0.4262,0.9,0.0646,0
104480,2022-12-03,45,45618.0,39789.0,36,11.0,826.0,D,small_business,FL,OWN,1,0,0.2478,0.9,0.0672,1
104481,2023-07-06,42,34540.0,16734.0,36,0.0,688.0,C,small_business,GA,RENT,1,1,0.4238,0.9,0.0943,0
104482,2022-12-18,34,68100.0,15487.0,60,5.0,719.0,B,home_improvement,GA,MORTGAGE,1,0,0.3249,0.9,0.0761,0
104483,2022-09-17,59,52289.0,14198.0,36,15.0,647.0,F,medical,WA,MORTGAGE,1,2,0.4474,0.9,0.1926,1
104484,2023-02-17,23,81157.0,9262.0,36,2.0,540.0,D,home_improvement,NC,RENT,0,0,0.6149,0.9,0.1776,1
104485,2022-12-08,42,32956.0,24173.0,36,15.0,688.0,B,debt_consolidation,WA,MORTGAGE,2,0,0.3825,0.9,0.0748,1
104486,2023-02-11,37,99391.0,11824.0,60,8.0,621.0,D,education,IL,RENT,3,1,0.8244,0.9,0.1739,1
104487,2023-08-24,45,78466.0,12888.0,36,10.0,729.0,D,education,NY,RENT,2,0,0.3755,0.9,0.0875,1
104488,2023-06-14,32,80695.0,13156.0,36,10.0,577.0,C,education,FL,RENT,1,1,0.1464,0.9,0.1483,0
104489,2023-07-20,51,118232.0,9136.0,36,8.0,646.0,B,medical,CA,MORTGAGE,0,2,0.4445,0.7126,0.0794,1
104490,2023-01-19,38,61866.0,2240.0,60,8.0,706.0,D,debt_consolidation,WA,MORTGAGE,4,0,0.3681,0.4385,0.1341,0
104491,2023-12-24,29,53225.0,13834.0,60,9.0,712.0,A,medical,IL,RENT,0,1,0.99,0.9,0.0547,0
104492,2023-06-21,30,58567.0,25860.0,36,10.0,687.0,C,small_business,WA,MORTGAGE,2,1,0.3961,0.9,0.0922,1
104493,2022-08-18,53,69224.0,19773.0,60,11.0,802.0,D,debt_consolidation,WA,RENT,2,0,0.1828,0.9,0.0987,1
104494,2023-07-15,33,,32045.0,60,7.0,784.0,D,debt_consolidation,TX,RENT,1,0,0.4882,0.9,0.0923,0
104495,2022-09-23,35,50079.0,24759.0,60,6.0,649.0,C,education,NC,OWN,2,2,0.4474,0.9,0.1294,1
104496,2022-09-09,49,18000.0,22716.0,36,12.0,787.0,A,debt_consolidation,FL,MORTGAGE,2,0,0.2469,0.9,0.05,1
104497,2022-11-26,36,58172.0,34944.0,36,12.0,796.0,B,medical,WA,MORTGAGE,0,2,0.5519,0.9,0.05,0
104498,2023-05-21,38,85795.0,17126.0,60,10.0,683.0,E,debt_consolidation,TX,RENT,3,0,0.5932,0.9,0.1696,1
104499,2022-07-24,32,79088.0,18568.0,36,7.0,693.0,D,debt_consolidation,IL,RENT,1,1,0.4962,0.9,0.1031,1
104500,2023-01-31,36,110987.0,17897.0,36,9.0,687.0,D,small_business,FL,MORTGAGE,2,0,0.4266,0.9,0.1244,0
104501,2023-09-01,52,133665.0,31894.0,36,9.0,651.0,A,debt_consolidation,NC,RENT,2,2,,0.9,0.0784,0
104502,2023-11-30,45,97780.0,18023.0,36,6.0,657.0,E,small_business,GA,RENT,1,3,0.3553,0.9,0.1596,1
104503,2022-08-21,66,116476.0,12166.0,36,2.0,769.0,B,education,NC,MORTGAGE,3,0,0.2237,0.9,0.05,1
104504,2023-01-31,56,98003.0,23289.0,36,8.0,716.0,B,medical,NY,MORTGAGE,1,0,0.777,0.9,0.0712,0
104505,2023-10-18,21,126297.0,10654.0,36,7.0,657.0,E,debt_consolidation,WA,OWN,1,0,0.9675,0.7691,0.1565,0
104506,2023-07-24,38,130526.0,22801.0,60,0.0,634.0,C,education,WA,OWN,1,1,0.2746,0.9,0.1209,1
104507,2023-04-28,34,103535.0,21725.0,36,15.0,645.0,D,home_improvement,NY,RENT,2,0,0.3595,0.9,0.1264,1
104508,2022-03-24,48,96191.0,16295.0,36,10.0,680.0,C,small_business,NY,RENT,3,0,0.2637,0.9,0.1042,0
104509,2023-08-16,33,68843.0,23092.0,36,1.0,745.0,E,debt_consolidation,WA,MORTGAGE,0,0,0.6581,0.9,0.1228,1
104510,2023-04-16,65,73760.0,4610.0,36,3.0,638.0,B,debt_consolidation,TX,RENT,1,2,0.277,0.7912,0.1014,0
104511,2022-12-27,34,64865.0,19467.0,60,9.0,744.0,A,small_business,FL,MORTGAGE,0,2,0.6197,0.9,0.0582,0
104512,2022-03-24,45,93638.0,13835.0,36,13.0,702.0,C,home_improvement,WA,RENT,2,1,0.5656,0.9,0.1008,0
104513,2023-05-28,26,53390.0,43760.0,60,7.0,699.0,E,medical,GA,MORTGAGE,1,1,0.4494,0.9,0.174,1
104514,2023-05-05,62,69267.0,19402.0,60,12.0,752.0,E,medical,IL,OWN,1,1,0.752,0.9,0.1211,1
104515,2022-07-08,62,18000.0,12632.0,36,2.0,741.0,C,debt_consolidation,WA,RENT,0,0,0.41,0.9,0.0789,1
104516,2022-08-27,57,126693.0,5595.0,36,8.0,606.0,D,home_improvement,GA,RENT,1,0,0.4805,0.473,0.1622,0
104517,2023-12-03,37,68386.0,29749.0,36,13.0,625.0,C,debt_consolidation,TX,OWN,1,0,0.2366,0.9,0.1242,1
104518,2023-04-09,23,88667.0,14850.0,36,13.0,676.0,B,debt_consolidation,WA,RENT,0,1,0.01,0.9,0.0786,0
104519,2023-01-20,53,118734.0,10878.0,36,3.0,711.0,A,education,WA,RENT,1,0,0.692,0.9,0.05,0
104520,2022-11-13,40,84009.0,21027.0,36,10.0,772.0,B,debt_consolidation,GA,RENT,0,1,0.3563,0.9,0.05,0
104521,2023-01-26,66,118330.0,23847.0,36,0.0,694.0,B,education,IL,RENT,0,0,0.7113,0.9,0.0668,0
104522,2023-08-22,53,37748.0,23706.0,36,2.0,792.0,B,medical,TX,RENT,2,0,0.4095,0.9,0.05,0
104523,2022-02-11,45,146921.0,18178.0,36,14.0,648.0,B,home_improvement,CA,RENT,0,0,0.4582,0.9,0.1002,0
104524,2022-03-31,66,107613.0,19433.0,36,11.0,658.0,E,medical,IL,RENT,0,1,0.5212,0.9,0.1546,1
104525,2022-06-02,57,81276.0,20088.0,36,3.0,672.0,B,education,NY,MORTGAGE,1,0,0.3721,0.9,0.0712,0
104526,2022-06-27,42,117752.0,21028.0,60,15.0,641.0,D,small_business,NY,RENT,1,0,0.1569,0.9,0.1318,1
104527,2022-04-06,21,39941.0,21824.0,36,15.0,760.0,E,debt_consolidation,FL,MORTGAGE,2,0,0.3057,0.9,0.1213,1
104528,2022-11-06,25,66342.0,27850.0,36,0.0,524.0,C,small_business,WA,MORTGAGE,1,1,0.29,0.9,0.1649,1
104529,2022-01-07,41,118328.0,18508.0,36,,660.0,D,small_business,NY,MORTGAGE,1,0,0.4733,0.9,0.1046,0
104530,2022-09-13,46,18988.0,10649.0,60,3.0,759.0,B,education,IL,OWN,1,1,0.7034,0.9,0.0711,0
104531,2022-01-20,22,91814.0,16701.0,60,12.0,671.0,A,home_improvement,FL,RENT,1,1,0.3349,0.9,0.0998,0
104532,2022-03-08,26,,24784.0,36,9.0,754.0,D,education,CA,RENT,3,0,0.4601,0.9,0.0603,1
104533,2023-04-26,53,134077.0,1921.0,36,8.0,822.0,C,home_improvement,WA,MORTGAGE,2,0,0.5278,0.3094,0.05,0
104534,2022-11-11,55,27511.0,1973.0,36,6.0,695.0,C,home_improvement,IL,RENT,0,1,0.3212,0.7987,0.1163,1
104535,2023-12-11,22,123289.0,26264.0,36,7.0,760.0,E,small_business,TX,RENT,3,2,0.5571,0.9,0.1162,0
104536,2023-02-24,44,58216.0,31681.0,36,10.0,835.0,D,medical,WA,OWN,0,0,0.7001,0.9,0.0785,0
104537,2022-10-10,24,61590.0,6613.0,36,1.0,714.0,C,home_improvement,CA,MORTGAGE,0,1,0.5587,0.7428,0.0863,0
104538,2023-06-20,54,38340.0,18904.0,60,9.0,687.0,A,home_improvement,NY,MORTGAGE,2,1,0.47,0.9,0.0959,0
104539,2023-09-02,59,42364.0,14404.0,36,3.0,744.0,E,small_business,TX,MORTGAGE,2,1,0.3118,0.9,0.1191,0
104540,2022-05-25,60,87106.0,15653.0,36,12.0,761.0,F,education,WA,MORTGAGE,0,2,0.4563,0.9,0.1387,1
104541,2023-02-02,48,41630.0,20750.0,36,3.0,688.0,C,home_improvement,NC,RENT,3,1,0.3294,0.9,0.0786,1
104542,2022-07-26,49,97209.0,6364.0,36,1.0,661.0,D,medical,GA,RENT,0,1,0.3627,0.6275,0.1308,1
104543,2023-12-26,63,55111.0,8035.0,60,6.0,793.0,C,home_improvement,TX,MORTGAGE,3,0,0.4556,0.9,0.0641,1
104544,2022-11-24,49,38609.0,15289.0,60,7.0,674.0,B,home_improvement,CA,RENT,1,0,0.4384,0.9,0.0906,0
104545,2022-02-28,41,59166.0,16692.0,36,8.0,762.0,E,small_business,GA,RENT,1,0,0.6866,0.9,0.0994,1
104546,2023-09-05,55,85101.0,7866.0,60,13.0,706.0,D,small_business,IL,MORTGAGE,1,1,0.3624,0.6665,0.1278,0
104547,2023-10-14,48,66679.0,25107.0,36,11.0,800.0,C,medical,NY,MORTGAGE,1,0,0.5577,0.9,0.0575,0
104548,2022-10-02,59,76026.0,14242.0,36,5.0,639.0,D,medical,NC,RENT,2,1,0.3871,0.9,0.1319,1
104549,2022-11-30,45,95886.0,14204.0,36,11.0,639.0,C,medical,TX,OWN,5,1,,0.9,0.111,1
104550,2023-06-14,60,107473.0,20544.0,36,8.0,741.0,A,education,TX,MORTGAGE,0,0,0.6013,0.9,0.0588,0
104551,2022-01-24,23,65697.0,16840.0,36,3.0,622.0,D,education,FL,MORTGAGE,1,0,0.5638,0.9,0.125,1
104552,2023-10-08,22,43673.0,25537.0,36,0.0,697.0,A,debt_consolidation,NY,RENT,5,0,0.36,0.9,0.0792,0
104553,2022-01-01,25,77283.0,9599.0,36,0.0,783.0,B,education,TX,MORTGAGE,0,3,0.01,0.9,0.05,0
104554,2022-05-15,46,89119.0,5424.0,60,3.0,583.0,B,home_improvement,WA,MORTGAGE,2,0,0.7041,0.5527,0.1356,0
104555,2022-08-19,53,31178.0,15212.0,36,13.0,714.0,B,small_business,NY,MORTGAGE,0,0,0.6354,0.9,0.0681,0
104556,2023-04-15,30,48282.0,18542.0,36,7.0,763.0,E,education,IL,MORTGAGE,1,1,0.7108,0.9,0.1246,1
104557,2023-07-26,28,53424.0,6833.0,60,7.0,688.0,A,medical,IL,RENT,2,1,,0.9,0.0688,0
104558,2022-05-09,60,68765.0,5510.0,36,6.0,634.0,B,medical,GA,RENT,1,0,0.4829,0.6579,0.098,0
104559,2022-08-31,55,52169.0,19641.0,36,4.0,674.0,D,small_business,NC,MORTGAGE,0,0,0.3967,0.9,0.1142,1
104560,2023-08-07,50,96211.0,11180.0,36,11.0,640.0,E,home_improvement,WA,RENT,3,0,0.1217,0.9,0.1739,0
104561,2022-08-31,43,26846.0,4927.0,36,0.0,694.0,D,home_improvement,NY,MORTGAGE,3,1,0.5071,0.9,0.1061,0
104562,2022-09-21,40,27608.0,26688.0,36,9.0,673.0,F,small_business,IL,MORTGAGE,0,0,0.3901,0.9,0.1614,1
104563,2022-11-04,21,64983.0,12314.0,36,14.0,659.0,D,home_improvement,FL,RENT,1,0,0.3234,0.9,0.13,1
104564,2023-03-29,29,69730.0,28348.0,36,14.0,718.0,D,small_business,FL,OWN,3,2,0.2082,0.9,0.1025,1
104565,2023-08-11,62,31361.0,18256.0,36,5.0,785.0,C,home_improvement,NY,MORTGAGE,3,0,0.2739,0.9,0.0737,1
104566,2023-11-08,36,56798.0,20653.0,60,13.0,710.0,B,debt_consolidation,CA,MORTGAGE,0,0,0.2108,0.9,0.0956,0
104567,2023-09-04,53,62969.0,16097.0,60,3.0,771.0,C,debt_consolidation,TX,MORTGAGE,3,0,0.6786,0.9,0.0728,1
104568,2022-07-01,53,63201.0,1000.0,36,3.0,785.0,D,home_improvement,IL,MORTGAGE,0,1,0.7031,0.2525,0.0857,0
104569,2022-10-02,35,79556.0,7769.0,60,5.0,655.0,D,debt_consolidation,CA,RENT,0,0,0.3315,0.9,0.149,0
104570,2023-04-09,30,55153.0,16869.0,60,0.0,706.0,D,home_improvement,TX,MORTGAGE,2,2,0.7249,0.9,0.1347,1
104571,2022-10-12,52,119335.0,21283.0,60,4.0,665.0,C,medical,IL,RENT,0,2,0.5005,0.9,0.1164,1
